Population_2020,Population_2015,Population_2010,Population_2005,Area_Codes,Name(Japanese),Merged,Established after 2005,prefecture_romaji,latitude,longitude
4044.0,4470.0,4932.0,5284.0,7367.0,只見町,0,0,Fukushima Ken,37.3333333333,139.3
0.0,0.0,0.0,2933.0,7366.0,南郷村,1,0,Fukushima Ken,37.22328,139.53819
0.0,0.0,0.0,1784.0,7365.0,伊南村,1,0,Fukushima Ken,37.17603,139.52542
504.0,615.0,636.0,706.0,7364.0,檜枝岐村,0,0,Fukushima Ken,37.0166666667,139.3833333333
0.0,0.0,0.0,2219.0,7363.0,舘岩村,1,0,Fukushima Ken,37.09256,139.53314
5264.0,5800.0,6461.0,7053.0,7362.0,下郷町,0,0,Fukushima Ken,37.25,139.8666666667
0.0,0.0,0.0,12934.0,7361.0,田島町,1,0,Fukushima Ken,37.20039,139.77322
5194.0,5611.0,6291.0,6486.0,7344.0,天栄村,0,0,Fukushima Ken,37.25,140.2333333333
12318.0,12486.0,12815.0,12746.0,7342.0,鏡石町,0,0,Fukushima Ken,37.25,140.3333333333
0.0,0.0,0.0,7800.0,7326.0,東和町,1,0,Fukushima Ken,37.59758,140.58117
0.0,0.0,0.0,8693.0,7325.0,岩代町,1,0,Fukushima Ken,37.56217,140.50936
0.0,0.0,0.0,9187.0,7324.0,白沢村,1,0,Fukushima Ken,37.50794,140.43661
0.0,0.0,0.0,22180.0,7323.0,本宮町,1,0,Fukushima Ken,37.51317,140.39389
8900.0,8679.0,8574.0,8464.0,7322.0,大玉村,0,0,Fukushima Ken,37.5333333333,140.3666666667
0.0,0.0,0.0,11578.0,7321.0,安達町,1,0,Fukushima Ken,37.60775,140.46111
0.0,0.0,0.0,6488.0,7309.0,飯野町,1,0,Fukushima Ken,37.65725,140.53756
12170.0,14452.0,15569.0,17034.0,7308.0,川俣町,0,0,Fukushima Ken,37.65,140.5833333333
0.0,0.0,0.0,4394.0,7307.0,月舘町,1,0,Fukushima Ken,37.73375,140.60792
0.0,0.0,0.0,9259.0,7306.0,霊山町,1,0,Fukushima Ken,37.77733,140.59608
0.0,0.0,0.0,24521.0,7305.0,保原町,1,0,Fukushima Ken,37.82078,140.55608
0.0,0.0,0.0,20157.0,7304.0,梁川町,1,0,Fukushima Ken,37.84553,140.60136
8639.0,9512.0,10086.0,10692.0,7303.0,国見町,0,0,Fukushima Ken,37.8767,140.5492
0.0,0.0,0.0,10958.0,7302.0,伊達町,1,0,Fukushima Ken,37.82014,140.50833
11459.0,12271.0,12853.0,13411.0,7301.0,桑折町,0,0,Fukushima Ken,37.8333333333,140.5
30236.0,30924.0,31489.0,0.0,7214.0,本宮市,0,1,Fukushima Ken,37.5,140.3833333333
58240.0,62400.0,66027.0,0.0,7213.0,伊達市,0,1,Fukushima Ken,37.819139,140.562972
59005.0,57797.0,70878.0,0.0,7212.0,南相馬市,0,1,Fukushima Ken,37.6333333333,140.95
35169.0,38503.0,40422.0,43253.0,7211.0,田村市,0,0,Fukushima Ken,37.4333333333,140.5666666667
53557.0,58162.0,59871.0,35107.0,7210.0,二本松市,0,0,Fukushima Ken,37.5833333333,140.4166666667
34865.0,38556.0,37817.0,38630.0,7209.0,相馬市,0,0,Fukushima Ken,37.7833333333,140.9166666667
44760.0,49377.0,52356.0,36410.0,7208.0,喜多方市,0,0,Fukushima Ken,37.65,139.8666666667
74992.0,77441.0,79267.0,80364.0,7207.0,須賀川市,0,0,Fukushima Ken,37.2833333333,140.3666666667
0.0,0.0,0.0,47456.0,7206.0,原町市,1,0,Fukushima Ken,37.64219,140.95725
59491.0,61913.0,64704.0,47854.0,7205.0,白河市,0,0,Fukushima Ken,37.1166666667,140.2
332931.0,350237.0,342249.0,354492.0,7204.0,いわき市,0,0,Fukushima Ken,37.05,140.8833333333
327692.0,335444.0,338712.0,338834.0,7203.0,郡山市,0,0,Fukushima Ken,37.4,140.35
117376.0,124062.0,126220.0,122248.0,7202.0,会津若松市,0,0,Fukushima Ken,37.4833333333,139.9166666667
282693.0,294247.0,292590.0,290869.0,7201.0,福島市,0,0,Fukushima Ken,37.75,140.4666666667
0.0,0.0,0.0,6930.0,6464.0,平田町,1,0,Yamagata Ken,38.88878,139.92886
0.0,0.0,0.0,5302.0,6463.0,松山町,1,0,Yamagata Ken,38.85819,139.95464
0.0,0.0,0.0,7067.0,6462.0,八幡町,1,0,Yamagata Ken,38.97111,139.94225
13032.0,14207.0,15480.0,16852.0,6461.0,遊佐町,0,0,Yamagata Ken,39.0,139.9
20151.0,21666.0,23158.0,24677.0,6428.0,庄内町,0,0,Yamagata Ken,38.8333333333,139.9
7601.0,7728.0,7731.0,8003.0,6426.0,三川町,0,0,Yamagata Ken,38.7833333333,139.8333333333
6613.0,7304.0,7943.0,8623.0,6403.0,飯豊町,0,0,Yamagata Ken,38.0333333333,139.9833333333
12890.0,14175.0,15314.0,16331.0,6402.0,白鷹町,0,0,Yamagata Ken,38.1666666667,140.0833333333
7107.0,7868.0,8862.0,9742.0,6401.0,小国町,0,0,Yamagata Ken,38.05,139.7333333333
14558.0,15751.0,17313.0,18769.0,6382.0,川西町,0,0,Yamagata Ken,38.0,140.0333333333
22463.0,23882.0,25025.0,26026.0,6381.0,高畠町,0,0,Yamagata Ken,38.0,140.1833333333
4199.0,4773.0,5304.0,5915.0,6367.0,戸沢村,0,0,Yamagata Ken,38.7333333333,140.1333333333
3902.0,4317.0,4862.0,5447.0,6366.0,鮭川村,0,0,Yamagata Ken,38.7833333333,140.2166666667
3028.0,3412.0,3762.0,4226.0,6365.0,大蔵村,0,0,Yamagata Ken,38.7,140.2166666667
7203.0,8137.0,9165.0,10054.0,6364.0,真室川町,0,0,Yamagata Ken,38.85,140.25
5007.0,5631.0,6164.0,6671.0,6363.0,舟形町,0,0,Yamagata Ken,38.6833333333,140.3166666667
8080.0,8902.0,9847.0,10761.0,6362.0,最上町,0,0,Yamagata Ken,38.75,140.5166666667
5071.0,5829.0,6365.0,6949.0,6361.0,金山町,0,0,Yamagata Ken,38.8833333333,140.3333333333
6577.0,7357.0,8160.0,8824.0,6341.0,大石田町,0,0,Yamagata Ken,38.5833333333,140.3666666667
7646.0,8472.0,9227.0,9915.0,6324.0,大江町,0,0,Yamagata Ken,38.3666666667,140.2
6366.0,7119.0,7856.0,8593.0,6323.0,朝日町,0,0,Yamagata Ken,38.29917,140.14589
4956.0,5636.0,6270.0,6917.0,6322.0,西川町,0,0,Yamagata Ken,38.4166666667,140.1333333333
17641.0,18952.0,19959.0,20738.0,6321.0,河北町,0,0,Yamagata Ken,38.4166666667,140.3
10746.0,11363.0,12015.0,12523.0,6302.0,中山町,0,0,Yamagata Ken,38.3333333333,140.2666666667
13725.0,14369.0,15139.0,15415.0,6301.0,山辺町,0,0,Yamagata Ken,38.2833333333,140.25
30420.0,32285.0,33658.0,35190.0,6213.0,南陽市,0,0,Yamagata Ken,38.05,140.1333333333
14971.0,16953.0,18955.0,20695.0,6212.0,尾花沢市,0,0,Yamagata Ken,38.6,140.4
47682.0,47768.0,46414.0,45834.0,6211.0,東根市,0,0,Yamagata Ken,38.4166666667,140.3833333333
62140.0,62194.0,62214.0,63864.0,6210.0,天童市,0,0,Yamagata Ken,38.35,140.3666666667
26543.0,27757.0,29473.0,30929.0,6209.0,長井市,0,0,Yamagata Ken,38.1,140.0333333333
22516.0,24684.0,26811.0,28192.0,6208.0,村山市,0,0,Yamagata Ken,38.4833333333,140.3666666667
29110.0,31569.0,33836.0,36013.0,6207.0,上山市,0,0,Yamagata Ken,38.1333333333,140.2666666667
40189.0,41256.0,42373.0,43625.0,6206.0,寒河江市,0,0,Yamagata Ken,38.3666666667,140.2666666667
34432.0,36894.0,38850.0,40717.0,6205.0,新庄市,0,0,Yamagata Ken,38.75,140.3
100273.0,106244.0,111151.0,98278.0,6204.0,酒田市,0,0,Yamagata Ken,38.9,139.8333333333
122347.0,129652.0,136623.0,142384.0,6203.0,鶴岡市,0,0,Yamagata Ken,38.7166666667,139.8166666667
81252.0,85953.0,89401.0,93178.0,6202.0,米沢市,0,0,Yamagata Ken,37.9166666667,140.1166666667
247590.0,253832.0,254244.0,256012.0,6201.0,山形市,0,0,Yamagata Ken,38.25,140.3333333333
2704.0,2610.0,2872.0,3180.0,5464.0,東成瀬村,0,0,Akita Ken,39.1666666667,140.6333333333
13825.0,15319.0,16792.0,18267.0,5463.0,羽後町,0,0,Akita Ken,39.1833333333,140.4
18613.0,20279.0,21674.0,23038.0,5434.0,美郷町,0,0,Akita Ken,39.4166666667,140.5333333333
3011.0,3110.0,3218.0,3256.0,5368.0,大潟村,0,0,Akita Ken,40.0166666667,139.95
4566.0,4986.0,5493.0,5847.0,5366.0,井川町,0,0,Akita Ken,39.9,140.0666666667
5583.0,6080.0,6623.0,7093.0,5363.0,八郎潟町,0,0,Akita Ken,39.9333333333,140.0666666667
8538.0,9463.0,10516.0,11678.0,5361.0,五城目町,0,0,Akita Ken,39.9333333333,140.1
6577.0,7309.0,8220.0,0.0,5349.0,八峰町,0,1,Akita Ken,40.3666666667,140.0166666667
15254.0,17078.0,18876.0,0.0,5348.0,三種町,0,1,Akita Ken,40.1,140.0
0.0,0.0,0.0,4610.0,5347.0,峰浜村,1,0,Akita Ken,40.31872,140.03861
2896.0,3359.0,3848.0,4348.0,5346.0,藤里町,0,0,Akita Ken,40.2666666667,140.25
0.0,0.0,0.0,6961.0,5345.0,八竜町,1,0,Akita Ken,40.10161,140.00497
0.0,0.0,0.0,7708.0,5344.0,山本町,1,0,Akita Ken,40.10739,140.07264
0.0,0.0,0.0,4402.0,5343.0,八森町,1,0,Akita Ken,40.36928,140.01744
0.0,0.0,0.0,11155.0,5342.0,二ツ井町,1,0,Akita Ken,40.20544,140.23192
0.0,0.0,0.0,5769.0,5341.0,琴丘町,1,0,Akita Ken,40.04597,140.08156
2063.0,2381.0,2727.0,3107.0,5327.0,上小阿仁村,0,0,Akita Ken,40.05,140.2833333333
4780.0,5339.0,6054.0,6824.0,5303.0,小坂町,0,0,Akita Ken,40.3166666667,140.7333333333
24610.0,27523.0,29568.0,31868.0,5215.0,仙北市,0,0,Akita Ken,39.7,140.7166666667
23435.0,25324.0,27544.0,28972.0,5214.0,にかほ市,0,0,Akita Ken,39.2,139.9
30198.0,33224.0,36387.0,40049.0,5213.0,北秋田市,0,0,Akita Ken,40.2166666667,140.3666666667
77657.0,82783.0,88301.0,93352.0,5212.0,大仙市,0,0,Akita Ken,39.45,140.4666666667
31720.0,33083.0,34442.0,35814.0,5211.0,潟上市,0,0,Akita Ken,39.8833333333,139.9833333333
74707.0,79927.0,85229.0,89555.0,5210.0,由利本荘市,0,0,Akita Ken,39.3833333333,140.0333333333
29088.0,32038.0,34473.0,36753.0,5209.0,鹿角市,0,0,Akita Ken,40.2,140.7833333333
42091.0,46613.0,50849.0,55290.0,5207.0,湯沢市,0,0,Akita Ken,39.15,140.4833333333
25154.0,28375.0,32294.0,35637.0,5206.0,男鹿市,0,0,Akita Ken,39.8833333333,139.8333333333
69237.0,74175.0,78946.0,82504.0,5204.0,大館市,0,0,Akita Ken,40.2666666667,140.55
85555.0,92197.0,98367.0,103652.0,5203.0,横手市,0,0,Akita Ken,39.3,140.55
49968.0,54730.0,59084.0,51703.0,5202.0,能代市,0,0,Akita Ken,40.2,140.0166666667
307672.0,315814.0,323600.0,333109.0,5201.0,秋田市,0,0,Akita Ken,39.7166666667,140.1
12225.0,12370.0,17429.0,18645.0,4606.0,南三陸町,0,0,Miyagi Ken,38.6666666667,141.4333333333
0.0,0.0,0.0,8103.0,4604.0,唐桑町,1,0,Miyagi Ken,38.90331,141.64725
0.0,0.0,0.0,11588.0,4603.0,本吉町,1,0,Miyagi Ken,38.79428,141.50514
6430.0,6334.0,10051.0,10723.0,4581.0,女川町,0,0,Miyagi Ken,38.4333333333,141.4333333333
23994.0,24852.0,25190.0,0.0,4505.0,美里町,0,1,Miyagi Ken,38.544389,141.056694
0.0,0.0,0.0,6718.0,4504.0,南郷町,1,0,Miyagi Ken,38.48844,141.13575
0.0,0.0,0.0,19611.0,4503.0,小牛田町,1,0,Miyagi Ken,38.54439,141.05672
0.0,0.0,0.0,12783.0,4502.0,田尻町,1,0,Miyagi Ken,38.59878,141.05722
15388.0,16701.0,17494.0,18410.0,4501.0,涌谷町,0,0,Miyagi Ken,38.5333333333,141.1166666667
0.0,0.0,0.0,8526.0,4482.0,鳴子町,1,0,Miyagi Ken,38.74486,140.71872
0.0,0.0,0.0,13254.0,4481.0,岩出山町,1,0,Miyagi Ken,38.65197,140.87669
0.0,0.0,0.0,13500.0,4463.0,鹿島台町,1,0,Miyagi Ken,38.47833,141.09775
0.0,0.0,0.0,8330.0,4462.0,三本木町,1,0,Miyagi Ken,38.52019,140.93811
0.0,0.0,0.0,6944.0,4461.0,松山町,1,0,Miyagi Ken,38.51425,141.05975
21943.0,23743.0,25527.0,27212.0,4445.0,加美町,0,0,Miyagi Ken,38.5666666667,140.85
6698.0,7238.0,7431.0,7856.0,4444.0,色麻町,0,0,Miyagi Ken,38.5333333333,140.85
5849.0,5703.0,5334.0,5607.0,4424.0,大衡村,0,0,Miyagi Ken,38.4666666667,140.8666666667
51561.0,51591.0,47042.0,41593.0,4423.0,富谷市,0,0,Miyagi Ken,38.399936,140.895303
7813.0,8370.0,8927.0,9424.0,4422.0,大郷町,0,0,Miyagi Ken,38.4166666667,141.0
28786.0,28244.0,24894.0,24509.0,4421.0,大和町,0,0,Miyagi Ken,38.4333333333,140.8833333333
35182.0,35835.0,33994.0,32257.0,4406.0,利府町,0,0,Miyagi Ken,38.3166666667,140.9666666667
18132.0,18652.0,20416.0,21068.0,4404.0,七ヶ浜町,0,0,Miyagi Ken,38.304528,141.059139
13323.0,14421.0,15085.0,16193.0,4401.0,松島町,0,0,Miyagi Ken,38.3666666667,141.0666666667
12046.0,12315.0,16704.0,17713.0,4362.0,山元町,0,0,Miyagi Ken,37.95,140.8666666667
33087.0,33589.0,34845.0,35132.0,4361.0,亘理町,0,0,Miyagi Ken,38.04417,140.86756
12262.0,13972.0,15501.0,16792.0,4341.0,丸森町,0,0,Miyagi Ken,37.9,140.75
8345.0,9167.0,9978.0,10583.0,4324.0,川崎町,0,0,Miyagi Ken,38.17772,140.64331
38271.0,39525.0,39341.0,39809.0,4323.0,柴田町,0,0,Miyagi Ken,38.05,140.75
10666.0,11501.0,11995.0,12740.0,4322.0,村田町,0,0,Miyagi Ken,38.1166666667,140.7166666667
23571.0,23798.0,23530.0,23335.0,4321.0,大河原町,0,0,Miyagi Ken,38.0333333333,140.7166666667
1262.0,1461.0,1694.0,1871.0,4302.0,七ヶ宿町,0,0,Miyagi Ken,37.992972,140.441583
11418.0,12316.0,12882.0,13318.0,4301.0,蔵王町,0,0,Miyagi Ken,38.0833333333,140.65
51651.0,0.0,0.0,0.0,4216.0,気仙沼市,0,1,Miyagi Ken,38.908056,141.56994
127330.0,133391.0,135147.0,0.0,4215.0,大崎市,0,1,Miyagi Ken,38.5666666667,140.95
39098.0,39503.0,42903.0,43235.0,4214.0,東松島市,0,0,Miyagi Ken,38.4166666667,141.2
64637.0,69906.0,74932.0,80248.0,4213.0,栗原市,0,0,Miyagi Ken,38.7166666667,141.0166666667
76037.0,81959.0,83969.0,89316.0,4212.0,登米市,0,0,Miyagi Ken,38.6833333333,141.1833333333
44068.0,44678.0,44187.0,43921.0,4211.0,岩沼市,0,0,Miyagi Ken,38.1,140.8666666667
62827.0,62096.0,63060.0,62745.0,4209.0,多賀城市,0,0,Miyagi Ken,38.2833333333,141.0
27976.0,30180.0,31336.0,33199.0,4208.0,角田市,0,0,Miyagi Ken,37.9666666667,140.7666666667
78718.0,76668.0,73134.0,68662.0,4207.0,名取市,0,0,Miyagi Ken,38.1666666667,140.8833333333
32758.0,35272.0,37422.0,39492.0,4206.0,白石市,0,0,Miyagi Ken,38.0,140.6166666667
61147.0,64988.0,73489.0,58320.0,4205.0,気仙沼市,0,0,Miyagi Ken,38.9,141.5666666667
0.0,0.0,0.0,75154.0,4204.0,古川市,1,0,Miyagi Ken,38.583513,140.941682
52203.0,54187.0,56490.0,59357.0,4203.0,塩竈市,0,0,Miyagi Ken,38.3,141.0166666667
140151.0,147214.0,160826.0,167324.0,4202.0,石巻市,0,0,Miyagi Ken,38.4166666667,141.3
1096704.0,1082159.0,1045986.0,1025098.0,4100.0,仙台市,0,0,Miyagi Ken,38.2666666667,140.8666666667
11494.0,12919.0,14187.0,15549.0,3524.0,一戸町,0,0,Iwate Ken,40.2,141.2833333333
0.0,0.0,0.0,4981.0,3521.0,浄法寺町,1,0,Iwate Ken,40.183592,141.155911
15091.0,16693.0,17913.0,0.0,3507.0,洋野町,0,1,Iwate Ken,40.4,141.7166666667
5378.0,5865.0,6507.0,6974.0,3506.0,九戸村,0,0,Iwate Ken,40.2,141.4166666667
0.0,0.0,0.0,6036.0,3505.0,大野村,1,0,Iwate Ken,40.28425,141.62483
0.0,0.0,0.0,3132.0,3504.0,山形村,1,0,Iwate Ken,40.14833,141.57153
3936.0,4149.0,4632.0,5019.0,3503.0,野田村,0,0,Iwate Ken,40.1,141.8166666667
0.0,0.0,0.0,13488.0,3502.0,種市町,1,0,Iwate Ken,40.40831,141.71864
8421.0,9333.0,10209.0,10997.0,3501.0,軽米町,0,0,Iwate Ken,40.3166666667,141.45
0.0,0.0,0.0,3338.0,3487.0,川井村,1,0,Iwate Ken,39.60017,141.67956
2487.0,2795.0,3088.0,3358.0,3485.0,普代村,0,0,Iwate Ken,40.0,141.8833333333
3059.0,3466.0,3843.0,4241.0,3484.0,田野畑村,0,0,Iwate Ken,39.9166666667,141.8833333333
8726.0,9841.0,10804.0,11914.0,3483.0,岩泉町,0,0,Iwate Ken,39.8333333333,141.7833333333
14320.0,15826.0,18617.0,20142.0,3482.0,山田町,0,0,Iwate Ken,39.4666666667,141.9333333333
11004.0,11759.0,15276.0,16516.0,3461.0,大槌町,0,0,Iwate Ken,39.35,141.9
5045.0,5720.0,6190.0,6848.0,3441.0,住田町,0,0,Iwate Ken,39.1333333333,141.5666666667
0.0,0.0,9064.0,9904.0,3422.0,藤沢町,1,0,Iwate Ken,38.85853,141.34928
7252.0,7868.0,8345.0,8819.0,3402.0,平泉町,0,0,Iwate Ken,38.9833333333,141.1
0.0,0.0,0.0,4955.0,3384.0,衣川村,1,0,Iwate Ken,39.03947,141.06769
0.0,0.0,0.0,17302.0,3383.0,胆沢町,1,0,Iwate Ken,39.11711,141.06994
0.0,0.0,0.0,15131.0,3382.0,前沢町,1,0,Iwate Ken,39.05106,141.12422
15535.0,15895.0,16325.0,16396.0,3381.0,金ケ崎町,0,0,Iwate Ken,39.1833333333,141.1
5134.0,5880.0,6602.0,0.0,3366.0,西和賀町,0,1,Iwate Ken,39.3166666667,140.7666666667
0.0,0.0,0.0,3665.0,3365.0,沢内村,1,0,Iwate Ken,39.43461,140.75008
0.0,0.0,0.0,3710.0,3363.0,湯田町,1,0,Iwate Ken,39.31789,140.77883
0.0,0.0,0.0,10054.0,3361.0,東和町,1,0,Iwate Ken,39.38686,141.22808
0.0,0.0,0.0,15982.0,3342.0,石鳥谷町,1,0,Iwate Ken,39.48394,141.14706
0.0,0.0,0.0,6585.0,3341.0,大迫町,1,0,Iwate Ken,39.46906,141.29128
28056.0,27678.0,27205.0,27085.0,3322.0,矢巾町,0,0,Iwate Ken,39.6,141.1333333333
32147.0,32614.0,33288.0,33692.0,3321.0,紫波町,0,0,Iwate Ken,39.55,141.1666666667
0.0,0.0,0.0,13554.0,3307.0,玉山村,1,0,Iwate Ken,39.847014,141.166367
0.0,0.0,53857.0,53560.0,3305.0,滝沢村,1,0,Iwate Ken,39.73469,141.07706
12285.0,13692.0,14984.0,16254.0,3303.0,岩手町,0,0,Iwate Ken,39.9666666667,141.2
5634.0,6344.0,7304.0,8021.0,3302.0,葛巻町,0,0,Iwate Ken,40.0333333333,141.4333333333
15731.0,16981.0,18033.0,19055.0,3301.0,雫石町,0,0,Iwate Ken,39.6833333333,140.9666666667
55579.0,55463.0,0.0,0.0,3216.0,滝沢市,0,1,Iwate Ken,39.733333333333334,141.06666666666666
112937.0,119422.0,124746.0,0.0,3215.0,奥州市,0,1,Iwate Ken,39.1333333333,141.1333333333
24023.0,26355.0,28680.0,31079.0,3214.0,八幡平市,0,0,Iwate Ken,39.9166666667,141.0833333333
25513.0,27611.0,29702.0,26496.0,3213.0,二戸市,0,0,Iwate Ken,40.2666666667,141.3
0.0,0.0,0.0,32544.0,3212.0,江刺市,1,0,Iwate Ken,39.19147,141.17361
32078.0,36802.0,39574.0,42987.0,3211.0,釜石市,0,0,Iwate Ken,39.2666666667,141.8833333333
18262.0,19758.0,23300.0,24709.0,3210.0,陸前高田市,0,0,Iwate Ken,39.0,141.6166666667
111932.0,121583.0,118578.0,125818.0,3209.0,一関市,0,0,Iwate Ken,38.9333333333,141.1166666667
25366.0,28062.0,29331.0,31402.0,3208.0,遠野市,0,0,Iwate Ken,39.3166666667,141.5333333333
33043.0,35642.0,36872.0,36009.0,3207.0,久慈市,0,0,Iwate Ken,40.1833333333,141.7666666667
93045.0,93511.0,93138.0,94321.0,3206.0,北上市,0,0,Iwate Ken,39.2833333333,141.1
93193.0,97702.0,101438.0,72407.0,3205.0,花巻市,0,0,Iwate Ken,39.3833333333,141.1166666667
0.0,0.0,0.0,60239.0,3204.0,水沢市,1,0,Iwate Ken,39.143806,141.138972
34728.0,38058.0,40737.0,43331.0,3203.0,大船渡市,0,0,Iwate Ken,39.0666666667,141.7
50369.0,56676.0,59430.0,60250.0,3202.0,宮古市,0,0,Iwate Ken,39.6333333333,141.95
289731.0,297631.0,298348.0,287192.0,3201.0,盛岡市,0,0,Iwate Ken,39.7,141.15
2197.0,2509.0,2851.0,3143.0,2450.0,新郷村,0,0,Aomori Ken,40.45,141.1666666667
0.0,0.0,0.0,7024.0,2447.0,福地村,1,0,Aomori Ken,40.4667,141.3819
13496.0,14025.0,14699.0,15356.0,2446.0,階上町,0,0,Aomori Ken,40.45,141.6166666667
16809.0,18312.0,19853.0,5834.0,2445.0,南部町,0,0,Aomori Ken,40.4206,141.3303
0.0,0.0,0.0,8694.0,2444.0,名川町,1,0,Aomori Ken,40.42119,141.33725
4968.0,5554.0,6175.0,6883.0,2443.0,田子町,0,0,Aomori Ken,40.3333333333,141.15
16042.0,17433.0,18712.0,20138.0,2442.0,五戸町,0,0,Aomori Ken,40.5166666667,141.3
9082.0,10135.0,11299.0,12261.0,2441.0,三戸町,0,0,Aomori Ken,40.3666666667,141.25
1788.0,2148.0,2422.0,2843.0,2426.0,佐井村,0,0,Aomori Ken,41.4166666667,140.85
1636.0,1976.0,2463.0,2603.0,2425.0,風間浦村,0,0,Aomori Ken,41.4833333333,140.9833333333
5955.0,6607.0,7252.0,8042.0,2424.0,東通村,0,0,Aomori Ken,41.2666666667,141.3166666667
4718.0,5227.0,6340.0,6212.0,2423.0,大間町,0,0,Aomori Ken,41.5166666667,140.9
24273.0,24222.0,24211.0,0.0,2412.0,おいらせ町,0,1,Aomori Ken,40.5833333333,141.3833333333
10367.0,10536.0,11095.0,11401.0,2411.0,六ヶ所村,0,0,Aomori Ken,40.9666666667,141.3666666667
0.0,0.0,0.0,14171.0,2410.0,下田町,1,0,Aomori Ken,40.59911,141.39783
16428.0,17955.0,19106.0,20016.0,2408.0,東北町,0,0,Aomori Ken,40.7166666667,141.25
4229.0,4535.0,4881.0,5097.0,2406.0,横浜町,0,0,Aomori Ken,41.0833333333,141.2333333333
10447.0,10423.0,10241.0,10430.0,2405.0,六戸町,0,0,Aomori Ken,40.6,141.3166666667
0.0,0.0,0.0,10001.0,2403.0,百石町,1,0,Aomori Ken,40.59508,141.42833
14556.0,15709.0,16759.0,18471.0,2402.0,七戸町,0,0,Aomori Ken,40.7333333333,141.15
12374.0,13524.0,14314.0,15218.0,2401.0,野辺地町,0,0,Aomori Ken,40.85,141.1166666667
9657.0,11187.0,12743.0,14184.0,2387.0,中泊町,0,0,Aomori Ken,40.95,140.4333333333
12074.0,13392.0,14270.0,15218.0,2384.0,鶴田町,0,0,Aomori Ken,40.75,140.4166666667
12700.0,13935.0,15227.0,16222.0,2381.0,板柳町,0,0,Aomori Ken,40.6833333333,140.45
0.0,0.0,0.0,3166.0,2368.0,碇ヶ関村,1,0,Aomori Ken,40.47581,140.62933
7326.0,7783.0,8153.0,8541.0,2367.0,田舎館村,0,0,Aomori Ken,40.6166666667,140.55
0.0,0.0,0.0,22060.0,2365.0,平賀町,1,0,Aomori Ken,40.58381,140.56644
0.0,0.0,0.0,10110.0,2363.0,尾上町,1,0,Aomori Ken,40.61517,140.57283
8665.0,9676.0,10978.0,11921.0,2362.0,大鰐町,0,0,Aomori Ken,40.5166666667,140.5666666667
14573.0,15179.0,16021.0,16495.0,2361.0,藤崎町,0,0,Aomori Ken,40.65,140.5
1265.0,1415.0,1594.0,1597.0,2343.0,西目屋村,0,0,Aomori Ken,40.5666666667,140.2833333333
0.0,0.0,0.0,3840.0,2342.0,相馬村,1,0,Aomori Ken,40.58531,140.39717
0.0,0.0,0.0,11982.0,2341.0,岩木町,1,0,Aomori Ken,40.61633,140.42147
7346.0,8429.0,9691.0,10910.0,2323.0,深浦町,0,0,Aomori Ken,40.6333333333,139.9166666667
9044.0,10126.0,11449.0,12662.0,2321.0,鰺ヶ沢町,0,0,Aomori Ken,40.779917,140.208667
5401.0,6198.0,7089.0,8215.0,2307.0,外ヶ浜町,0,0,Aomori Ken,41.0333333333,140.6166666667
2540.0,2896.0,3271.0,3405.0,2304.0,蓬田村,0,0,Aomori Ken,40.9666666667,140.65
2334.0,2756.0,3217.0,3816.0,2303.0,今別町,0,0,Aomori Ken,41.1666666667,140.4666666667
10126.0,11142.0,12361.0,13483.0,2301.0,平内町,0,0,Aomori Ken,40.9166666667,140.95
30567.0,32106.0,33764.0,0.0,2210.0,平川市,0,1,Aomori Ken,40.5833333333,140.55
30934.0,33316.0,37243.0,40091.0,2209.0,つがる市,0,0,Aomori Ken,40.8,140.3666666667
54103.0,58493.0,61066.0,64052.0,2208.0,むつ市,0,0,Aomori Ken,41.2833333333,141.1833333333
39152.0,40196.0,41258.0,42425.0,2207.0,三沢市,0,0,Aomori Ken,40.6833333333,141.3666666667
60378.0,63429.0,66110.0,68359.0,2206.0,十和田市,0,0,Aomori Ken,40.6,141.2
51415.0,55181.0,58421.0,62181.0,2205.0,五所川原市,0,0,Aomori Ken,40.8,140.4333333333
31946.0,34284.0,36132.0,38455.0,2204.0,黒石市,0,0,Aomori Ken,40.6333333333,140.5833333333
223415.0,231257.0,237615.0,244700.0,2203.0,八戸市,0,0,Aomori Ken,40.5,141.4833333333
168466.0,177411.0,183473.0,173221.0,2202.0,弘前市,0,0,Aomori Ken,40.6,140.45
275192.0,287648.0,299520.0,311508.0,2201.0,青森市,0,0,Aomori Ken,40.8166666667,140.7333333333
4722.0,5415.0,5885.0,6540.0,1694.0,羅臼町,0,0,Hokkaido,44.0166666667,145.1833333333
5023.0,5242.0,5646.0,6063.0,1693.0,標津町,0,0,Hokkaido,43.65,145.1166666667
23010.0,23774.0,23982.0,23792.0,1692.0,中標津町,0,0,Hokkaido,43.55,144.9666666667
14380.0,15273.0,15855.0,16460.0,1691.0,別海町,0,0,Hokkaido,43.3833333333,145.1166666667
0.0,0.0,0.0,2632.0,1669.0,音別町,1,0,Hokkaido,42.8898,143.9313
7289.0,8068.0,9294.0,10397.0,1668.0,白糠町,0,0,Hokkaido,42.95,144.0666666667
2558.0,2534.0,2627.0,2672.0,1667.0,鶴居村,0,0,Hokkaido,43.2166666667,144.3166666667
0.0,0.0,0.0,6330.0,1666.0,阿寒町,1,0,Hokkaido,43.1126,144.1236
